country_code,country_name,year,indicator_name,value,source,retrieved_date
BLZ,Belize,2015,literacy_rate,90.9199981689453,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BLZ,Belize,2000,literacy_rate,76.9000015258789,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BEN,Benin,2022,literacy_rate,51.3800010681152,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BEN,Benin,2021,literacy_rate,43.8300018310547,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BEN,Benin,2019,literacy_rate,49.0,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BEN,Benin,2017,literacy_rate,38.8699989318848,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BEN,Benin,2013,literacy_rate,45.0800018310547,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BEN,Benin,2011,literacy_rate,44.6881229256471,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BEN,Benin,2002,literacy_rate,34.6599998474121,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BTN,Bhutan,2022,literacy_rate,64.9100036621094,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BTN,Bhutan,2017,literacy_rate,66.5599975585938,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BTN,Bhutan,2012,literacy_rate,55.3199996948242,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BTN,Bhutan,2005,literacy_rate,52.810001373291,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BOL,Bolivia,2023,literacy_rate,95.5500030517578,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BOL,Bolivia,2020,literacy_rate,93.8499984741211,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BOL,Bolivia,2015,literacy_rate,92.4599990844727,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BOL,Bolivia,2012,literacy_rate,94.4599990844727,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BOL,Bolivia,2011,literacy_rate,92.2300033569336,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BOL,Bolivia,2009,literacy_rate,91.1699981689453,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BOL,Bolivia,2008,literacy_rate,90.6999969482422,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BOL,Bolivia,2007,literacy_rate,90.2900009155273,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BOL,Bolivia,2001,literacy_rate,86.7200012207031,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BIH,Bosnia and Herzegovina,2013,literacy_rate,96.9899978637695,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BIH,Bosnia and Herzegovina,2000,literacy_rate,96.6600036621094,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BWA,Botswana,2003,literacy_rate,81.1900024414062,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2023,literacy_rate,94.5725490635077,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2022,literacy_rate,94.376866160108,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2021,literacy_rate,94.7726170886975,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2020,literacy_rate,94.7444114331042,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2019,literacy_rate,93.8926266999537,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2018,literacy_rate,93.2300033569336,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2017,literacy_rate,93.0800018310547,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2016,literacy_rate,92.8099975585938,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2015,literacy_rate,92.0500030517578,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2014,literacy_rate,91.7300033569336,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2013,literacy_rate,91.4800033569336,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2012,literacy_rate,91.3399963378906,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2011,literacy_rate,91.4100036621094,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2010,literacy_rate,90.379997253418,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2009,literacy_rate,90.3000030517578,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2008,literacy_rate,90.0400009155273,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2007,literacy_rate,90.0100021362305,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2006,literacy_rate,89.620002746582,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2004,literacy_rate,88.620002746582,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRA,Brazil,2000,literacy_rate,86.370002746582,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRN,Brunei Darussalam,2011,literacy_rate,96.0899963378906,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BRN,Brunei Darussalam,2001,literacy_rate,92.6699981689453,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BGR,Bulgaria,2011,literacy_rate,98.3499984741211,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BGR,Bulgaria,2001,literacy_rate,98.1999969482422,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BFA,Burkina Faso,2023,literacy_rate,41.5670909952631,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BFA,Burkina Faso,2022,literacy_rate,40.9199981689453,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BFA,Burkina Faso,2021,literacy_rate,36.9700012207031,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BFA,Burkina Faso,2019,literacy_rate,29.6599998474121,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BFA,Burkina Faso,2018,literacy_rate,39.3499984741211,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BFA,Burkina Faso,2014,literacy_rate,34.5999984741211,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BFA,Burkina Faso,2007,literacy_rate,27.8799991607666,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BFA,Burkina Faso,2006,literacy_rate,22.4699993133545,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BFA,Burkina Faso,2005,literacy_rate,23.5200004577637,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BFA,Burkina Faso,2003,literacy_rate,21.8199996948242,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BDI,Burundi,2020,literacy_rate,71.3374789737041,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BDI,Burundi,2017,literacy_rate,68.379997253418,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BDI,Burundi,2016,literacy_rate,65.6900024414062,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BDI,Burundi,2014,literacy_rate,61.2900009155273,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BDI,Burundi,2008,literacy_rate,48.0800018310547,UNESCO Institute for Statistics (via World Bank API),2026-09-02
BDI,Burundi,2000,literacy_rate,59.2999992370605,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CPV,Cabo Verde,2015,literacy_rate,86.7900009155273,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CPV,Cabo Verde,2012,literacy_rate,85.3300018310547,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CPV,Cabo Verde,2009,literacy_rate,82.2189574366152,UNESCO Institute for Statistics (via World Bank API),2026-09-02
KHM,Cambodia,2021,literacy_rate,71.9300003051758,UNESCO Institute for Statistics (via World Bank API),2026-09-02
KHM,Cambodia,2020,literacy_rate,82.5510430822563,UNESCO Institute for Statistics (via World Bank API),2026-09-02
KHM,Cambodia,2019,literacy_rate,87.6600036621094,UNESCO Institute for Statistics (via World Bank API),2026-09-02
KHM,Cambodia,2015,literacy_rate,80.5299987792969,UNESCO Institute for Statistics (via World Bank API),2026-09-02
KHM,Cambodia,2014,literacy_rate,78.0599975585938,UNESCO Institute for Statistics (via World Bank API),2026-09-02
KHM,Cambodia,2013,literacy_rate,79.6500015258789,UNESCO Institute for Statistics (via World Bank API),2026-09-02
KHM,Cambodia,2009,literacy_rate,76.1399993896484,UNESCO Institute for Statistics (via World Bank API),2026-09-02
KHM,Cambodia,2008,literacy_rate,76.870002746582,UNESCO Institute for Statistics (via World Bank API),2026-09-02
KHM,Cambodia,2004,literacy_rate,73.6100006103516,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CMR,Cameroon,2018,literacy_rate,72.5500030517578,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CMR,Cameroon,2010,literacy_rate,71.1900024414062,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CMR,Cameroon,2007,literacy_rate,70.6800003051758,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CMR,Cameroon,2000,literacy_rate,68.4100036621094,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CYM,Cayman Islands,2017,literacy_rate,98.870002746582,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CYM,Cayman Islands,2007,literacy_rate,98.870002746582,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CAF,Central African Republic,2019,literacy_rate,42.439998626709,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CAF,Central African Republic,2000,literacy_rate,50.6500015258789,UNESCO Institute for Statistics (via World Bank API),2026-09-02
TCD,Chad,2019,literacy_rate,30.6299991607666,UNESCO Institute for Statistics (via World Bank API),2026-09-02
TCD,Chad,2016,literacy_rate,22.3099994659424,UNESCO Institute for Statistics (via World Bank API),2026-09-02
TCD,Chad,2004,literacy_rate,28.3799991607666,UNESCO Institute for Statistics (via World Bank API),2026-09-02
TCD,Chad,2000,literacy_rate,25.6499996185303,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CHL,Chile,2017,literacy_rate,96.4000015258789,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CHL,Chile,2015,literacy_rate,96.870002746582,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CHL,Chile,2013,literacy_rate,96.2699966430664,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CHL,Chile,2011,literacy_rate,96.6999969482422,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CHL,Chile,2002,literacy_rate,95.7200012207031,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CHN,China,2020,literacy_rate,96.7399978637695,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CHN,China,2010,literacy_rate,95.120002746582,UNESCO Institute for Statistics (via World Bank API),2026-09-02
CHN,China,2000,literacy_rate,90.9199981689453,UNESCO Institute for Statistics (via World Bank API),2026-09-02
COL,Colombia,2023,literacy_rate,95.4566254983696,UNESCO Institute for Statistics (via World Bank API),2026-09-02
COL,Colombia,2022,literacy_rate,95.31030793119,UNESCO Institute for Statistics (via World Bank API),2026-09-02
COL,Colombia,2021,literacy_rate,95.6606500324449,UNESCO Institute for Statistics (via World Bank API),2026-09-02
COL,Colombia,2020,literacy_rate,95.6399993896484,UNESCO Institute for Statistics (via World Bank API),2026-09-02
COL,Colombia,2019,literacy_rate,95.25,UNESCO Institute for Statistics (via World Bank API),2026-09-02
COL,Colombia,2018,literacy_rate,95.0899963378906,UNESCO Institute for Statistics (via World Bank API),2026-09-02
COL,Colombia,2017,literacy_rate,94.8873885601748,UNESCO Institute for Statistics (via World Bank API),2026-09-02
COL,Colombia,2016,literacy_rate,94.6500015258789,UNESCO Institute for Statistics (via World Bank API),2026-09-02
COL,Colombia,2015,literacy_rate,94.25,UNESCO Institute for Statistics (via World Bank API),2026-09-02
